"project_id","grid_type","shrink_distance","shrink_type","nodes_in_shrunk_grids","nodes_in_border_buffer","area_of_shrunk_grids","area_of_border_buffer","nodes_per_area_shrunk_grids","nodes_per_area_border_buffer"
14433,"ORIGINAL","5","percentage",996,77,"367755106.11892444","19341982.708053827","2.708324054317587e-06","3.980977605152025e-06"
14433,"ORIGINAL","10","percentage",926,147,"348421797.75102955","38675291.075948715","2.657698243844343e-06","3.800876371203731e-06"
14433,"ORIGINAL","15","percentage",878,195,"329027939.21587706","58069149.61110121","2.6684663986055585e-06","3.3580653635527224e-06"
14434,"MOCKUP","5","percentage",1331,78,"300532734.433863","15561399.163601518","4.4288020821003365e-06","5.012402752475102e-06"
14434,"MOCKUP","10","percentage",1254,155,"284725903.3048381","31368230.29262638","4.404235741970484e-06","4.941305217222767e-06"
14434,"MOCKUP","15","percentage",1219,190,"268929760.9901383","47164372.60732621","4.532782074813583e-06","4.028464484874471e-06"
14434,"ORIGINAL","5","percentage",1314,95,"300298551.1250001","15795582.472477734","4.375645487057458e-06","6.014339779209045e-06"
14434,"ORIGINAL","10","percentage",1228,181,"284484487.2112828","31609646.386195064","4.3165798319540036e-06","5.726100121102539e-06"
14434,"ORIGINAL","15","percentage",1121,288,"268681032.4279742","47413101.16950363","4.172233483956514e-06","6.074270463144546e-06"
14435,"MOCKUP","5","percentage",839,43,"320358146.05600816","16581959.08244747","2.6189438612037595e-06","2.593179719368435e-06"
14435,"MOCKUP","10","percentage",799,83,"303504885.7729543","33435219.365501344","2.632577060382861e-06","2.4824123057987137e-06"
14435,"MOCKUP","15","percentage",741,141,"286701528.50524026","50238576.63321537","2.5845694086924136e-06","2.806608177405597e-06"
14435,"ORIGINAL","5","percentage",808,74,"320113154.4329067","16826950.705606222","2.524107456413044e-06","4.397707064973185e-06"
14435,"ORIGINAL","10","percentage",754,128,"303286269.8834751","33653835.255037785","2.4861000146485118e-06","3.8034298031704765e-06"
14435,"ORIGINAL","15","percentage",717,165,"286395832.4527352","50544272.685777724","2.5035280501797414e-06","3.2644648193034167e-06"
14450,"MOCKUP","5","percentage",180,12,"22003085.906308744","1140045.9024940804","8.18067069166831e-06","1.0525891960795244e-05"
14450,"MOCKUP","10","percentage",167,25,"20846273.82757365","2296857.981229175","8.01102400272162e-06","1.088443439007105e-05"
14450,"MOCKUP","15","percentage",162,30,"19688546.12559014","3454585.6832126826","8.228134214005822e-06","8.684109398641608e-06"
14450,"ORIGINAL","5","percentage",179,13,"21980886.017006602","1162245.7917961143","8.143438797758552e-06","1.1185241617360497e-05"
14450,"ORIGINAL","10","percentage",171,21,"20830049.896563746","2313081.9122389704","8.209293825465546e-06","9.078796513381078e-06"
14450,"ORIGINAL","15","percentage",162,30,"19667795.635229733","3475336.1735729836","8.236815299718653e-06","8.632258435349316e-06"
14460,"MOCKUP","5","percentage",209,13,"99964960.80470702","5175521.872422874","2.090732575870313e-06","2.5118239900151685e-06"
14460,"MOCKUP","10","percentage",199,23,"94708865.11356339","10431617.563566506","2.101176059510198e-06","2.204835430348775e-06"
14460,"MOCKUP","15","percentage",187,35,"89445961.47589849","15694521.201231405","2.0906477711728524e-06","2.2300775889393727e-06"
14460,"ORIGINAL","5","percentage",208,14,"99885438.22934595","5255044.447769776","2.082385617835638e-06","2.66410686705829e-06"
14460,"ORIGINAL","10","percentage",185,37,"94635518.29066806","10504964.386447668","1.95486856670222e-06","3.5221442585501068e-06"
14460,"ORIGINAL","15","percentage",162,60,"89370785.38167177","15769697.295443952","1.8126728920211893e-06","3.804765486356843e-06"
14482,"MOCKUP","5","percentage",504,26,"276704054.8773298","14356628.6721102","1.8214406009461497e-06","1.811010132936621e-06"
14482,"MOCKUP","10","percentage",473,57,"262165487.15750873","28895196.391931295","1.8042039214560006e-06","1.9726462221214282e-06"
14482,"MOCKUP","15","percentage",461,69,"247628619.3330045","43432064.21643552","1.8616588068120642e-06","1.5886880175934416e-06"
14482,"ORIGINAL","5","percentage",460,70,"276535983.9018411","14524699.647650301","1.6634363221362218e-06","4.819376764966295e-06"
14482,"ORIGINAL","10","percentage",426,104,"261966741.66170886","29093941.887782544","1.6261606236646473e-06","3.5746273365477797e-06"
14482,"ORIGINAL","15","percentage",391,139,"247388557.03719908","43672126.512292325","1.580509643140877e-06","3.18280814562295e-06"
14498,"MOCKUP","5","percentage",850,39,"211091331.9680283","10922794.17814523","4.026693053074961e-06","3.5705149583458035e-06"
14498,"MOCKUP","10","percentage",799,90,"199975068.56493023","22039057.581243306","3.995498067503207e-06","4.083659188612309e-06"
14498,"MOCKUP","15","percentage",761,128,"188894999.73837832","33119126.40779522","4.028693194917777e-06","3.864836240664631e-06"
14498,"ORIGINAL","5","percentage",814,75,"210926683.96452966","11087442.181622714","3.859160845371683e-06","6.76440956998283e-06"
14498,"ORIGINAL","10","percentage",763,126,"199832130.0069117","22181996.139240682","3.8182048100753855e-06","5.680282297818177e-06"
14498,"ORIGINAL","15","percentage",714,175,"188712491.32984635","33301634.816306025","3.783533326111494e-06","5.254997268611927e-06"
14499,"MOCKUP","5","percentage",73,4,"2557914.814675178","134472.54739389522","2.8538870638375834e-05","2.9745848335000694e-05"
14499,"MOCKUP","10","percentage",74,3,"2425412.129747024","266975.2323220493","3.0510278683119463e-05","1.1236997431960777e-05"
14499,"MOCKUP","15","percentage",66,11,"2290789.910521313","401597.45154776005","2.8811022650689273e-05","2.7390612060922958e-05"
14499,"ORIGINAL","5","percentage",75,2,"2557534.3756801058","134852.98638892267","2.9325119033856903e-05","1.4830965583749857e-05"
14499,"ORIGINAL","10","percentage",73,4,"2423136.1240373645","269251.23803166393","3.012624807820097e-05","1.4856013399387231e-05"
14499,"ORIGINAL","15","percentage",71,6,"2288468.031189392","403919.3308796366","3.102512206084827e-05","1.4854451226519616e-05"
14500,"MOCKUP","5","percentage",1183,58,"287876054.8816204","14874225.427107036","4.109407433996099e-06","3.89936271197691e-06"
14500,"MOCKUP","10","percentage",1126,115,"272700992.85668963","30049287.45203781","4.129064541366514e-06","3.82704582208658e-06"
14500,"MOCKUP","15","percentage",1057,184,"257564972.2063298","45185308.10239765","4.1038188964346435e-06","4.0721200701569735e-06"
14500,"ORIGINAL","5","percentage",1121,120,"287642960.54306185","15107319.765663207","3.8971925399585074e-06","7.943169394795163e-06"
14500,"ORIGINAL","10","percentage",1022,219,"272487145.4997934","30263134.80893165","3.7506356423729897e-06","7.236527259408892e-06"
14500,"ORIGINAL","15","percentage",945,296,"257329958.30200192","45420322.006723136","3.6723279568209072e-06","6.516906682347737e-06"
14501,"MOCKUP","5","percentage",708,41,"37375465.960946955","1928504.6190207303","1.8942907648021788e-05","2.125999574780343e-05"
14501,"MOCKUP","10","percentage",676,73,"35403945.50864076","3900025.0713269264","1.9093917084326494e-05","1.871782838953977e-05"
14501,"MOCKUP","15","percentage",633,116,"33435947.04095825","5868023.539009433","1.893172037940453e-05","1.9768155193798298e-05"
14501,"ORIGINAL","5","percentage",702,47,"37341062.6697937","1962907.9101761952","1.8799679221980703e-05","2.3944067755975963e-05"
14501,"ORIGINAL","10","percentage",652,97,"35378404.03255286","3925566.547417037","1.842932200672684e-05","2.4709809101013588e-05"
14501,"ORIGINAL","15","percentage",605,144,"33407189.44434934","5896781.135620557","1.8109874253499427e-05","2.442010254207034e-05"
14502,"MOCKUP","5","percentage",98,5,"3421676.709874812","175581.70481633348","2.8640929085198553e-05","2.8476771000886622e-05"
14502,"MOCKUP","10","percentage",95,8,"3242677.8488940108","354580.56579713477","2.9296773971056643e-05","2.2561868223136116e-05"
14502,"MOCKUP","15","percentage",70,33,"3058133.586269111","539124.8284220346","2.2889778364914146e-05","6.121031393895872e-05"
14502,"ORIGINAL","5","percentage",99,4,"3418715.267310467","178543.1473806426","2.895824666845805e-05","2.2403548154509988e-05"
14502,"ORIGINAL","10","percentage",98,5,"3237700.2278422443","359558.18684886536","3.0268398277660132e-05","1.3905955093998935e-05"
14502,"ORIGINAL","15","percentage",97,6,"3057405.492629565","539852.9220615448","3.1726246398731294e-05","1.111413823062716e-05"
14503,"MOCKUP","5","percentage",733,39,"197776677.0199026","10216246.409252554","3.7062004026199563e-06","3.81744903535988e-06"
14503,"MOCKUP","10","percentage",695,77,"187386462.86045828","20606460.568696856","3.7089125297036428e-06","3.73669217686856e-06"
14503,"MOCKUP","15","percentage",660,112,"176970561.28161055","31022362.147544593","3.729433840410056e-06","3.6102989020410477e-06"
14503,"ORIGINAL","5","percentage",695,77,"197595089.21429533","10397834.214862019","3.5172938900635345e-06","7.4053883153802334e-06"
14503,"ORIGINAL","10","percentage",634,138,"186835790.4535525","21157132.975604832","3.3933541237518558e-06","6.522622897871866e-06"
14503,"ORIGINAL","15","percentage",584,188,"176784661.01703838","31208262.41211897","3.3034540250283055e-06","6.0240457324210005e-06"
14504,"MOCKUP","5","percentage",519,28,"283165587.29001206","14690219.949430287","1.8328498352042032e-06","1.906030004750602e-06"
14504,"MOCKUP","10","percentage",481,66,"268329303.88640746","29526503.353034884","1.7925735021606993e-06","2.23527991821003e-06"
14504,"MOCKUP","15","percentage",477,70,"253431665.69935498","44424141.54008737","1.8821641671481703e-06","1.5757198129947774e-06"
14504,"ORIGINAL","5","percentage",495,52,"283086003.03671235","14769804.20277369","1.7485852168247448e-06","3.5206966379577787e-06"
14504,"ORIGINAL","10","percentage",461,86,"268089891.6933658","29765915.546120226","1.7195724802906023e-06","2.8892106431851207e-06"
14504,"ORIGINAL","15","percentage",430,117,"253166175.40341872","44689631.83606732","1.6984891418247232e-06","2.618056922670231e-06"
14509,"MOCKUP","5","percentage",365,11,"59179483.04445879","3066384.5487536266","6.16767807393303e-06","3.5872865340621087e-06"
14509,"MOCKUP","10","percentage",336,40,"56068841.25560182","6177026.337610595","5.992633207243789e-06","6.475607810905474e-06"
14509,"MOCKUP","15","percentage",318,58,"52955354.799168035","9290512.794044383","6.005058434713688e-06","6.242927735612235e-06"
14509,"ORIGINAL","5","percentage",334,42,"59136894.28368151","3108973.3095116764","5.647912424987888e-06","1.3509282910697262e-05"
14509,"ORIGINAL","10","percentage",311,65,"56025856.549833715","6220011.043359473","5.55100839419336e-06","1.0450142217897579e-05"
14509,"ORIGINAL","15","percentage",289,87,"52907579.77746854","9338287.815724649","5.4623553225368824e-06","9.31648303380643e-06"
14510,"MOCKUP","5","percentage",695,37,"670642092.6710427","34753442.30832648","1.0363202781262124e-06","1.0646427387463506e-06"
14510,"MOCKUP","10","percentage",665,67,"635412687.7586198","69982847.22074938","1.0465639305153752e-06","9.57377452630064e-07"
14510,"MOCKUP","15","percentage",627,105,"600169790.0702041","105225744.90916502","1.0447043659539367e-06","9.978546608592803e-07"
14510,"ORIGINAL","5","percentage",672,60,"670163509.0157782","35232025.96346378","1.002740362552594e-06","1.7029960202181116e-06"
14510,"ORIGINAL","10","percentage",634,98,"634918716.2693746","70476818.70986736","9.985530175031337e-07","1.3905281451967575e-06"
14510,"ORIGINAL","15","percentage",604,128,"599545772.7561309","105849762.22311103","1.0074293364181234e-06","1.2092611009385218e-06"
14512,"MOCKUP","5","percentage",299,16,"91589131.80816674","4743549.429827452","3.2645794768123242e-06","3.3730016386868357e-06"
14512,"MOCKUP","10","percentage",280,35,"86774216.26658338","9558464.971410811","3.2267649544629487e-06","3.6616758134997976e-06"
14512,"MOCKUP","15","percentage",269,46,"81959605.81591319","14373075.422081009","3.282104608997171e-06","3.2004284851473966e-06"
14512,"ORIGINAL","5","percentage",290,25,"91519824.92078248","4812856.3172067255","3.168712355503494e-06","5.194420600220503e-06"
14512,"ORIGINAL","10","percentage",269,46,"86704121.26174726","9628559.976241946","3.102505349058642e-06","4.777453753573017e-06"
14512,"ORIGINAL","15","percentage",254,61,"81878041.42560375","14454639.812385455","3.102174839279591e-06","4.22009823778052e-06"
14513,"MOCKUP","5","percentage",4506,231,"4652453601.025068","240865679.2285185","9.68521211905735e-07","9.590407431224e-07"
14513,"MOCKUP","10","percentage",4237,500,"4407831414.125812","485487866.1277752","9.612436597329138e-07","1.0298918570055577e-06"
14513,"MOCKUP","15","percentage",4040,697,"4163135240.5097694","730184039.7438173","9.704224740739647e-07","9.545538686993763e-07"
14513,"ORIGINAL","5","percentage",4053,684,"4648953753.309334","244365526.9517393","8.718090596437731e-07","2.799085486943851e-06"
14513,"ORIGINAL","10","percentage",3779,958,"4404497992.417135","488821287.8439379","8.579865416004267e-07","1.959816447899571e-06"
14513,"ORIGINAL","15","percentage",3509,1228,"4159086729.2553844","734232551.0056887","8.436948369740364e-07","1.6724946317321278e-06"
14515,"MOCKUP","5","percentage",25,4,"277739.1422107286","14368.841843203816","9.001251966505962e-05","0.00027838012580616735"
14515,"MOCKUP","10","percentage",27,2,"263129.689090405","28978.294963527413","0.00010261099799621415","6.901717311240136e-05"
14515,"MOCKUP","15","percentage",25,4,"248557.2554668081","43550.72858712432","0.00010058044756347278","9.184691346777126e-05"
14515,"ORIGINAL","5","percentage",27,2,"277510.16565006424","14597.818403838202","9.729373313857827e-05","0.00013700677352405894"
14515,"ORIGINAL","10","percentage",26,3,"262902.31127792445","29205.67277597799","9.889604953877476e-05","0.00010271977033405425"
14515,"ORIGINAL","15","percentage",26,3,"248275.6206892947","43832.363364607736","0.00010472232403574486","6.844257917478248e-05"
14517,"MOCKUP","5","percentage",72,2,"1798718.9596220837","93345.66278430494","4.002848783843776e-05","2.1425741061172028e-05"
14517,"MOCKUP","10","percentage",69,5,"1704468.2838440686","187596.33856232","4.048183275337049e-05","2.6652972218532864e-05"
14517,"MOCKUP","15","percentage",58,16,"1609808.5160968967","282256.1063094919","3.6029129812672015e-05","5.6686107553882676e-05"
14517,"ORIGINAL","5","percentage",68,6,"1797946.2420711417","94118.38033548999","3.7820930575581335e-05","6.374950332350259e-05"
14517,"ORIGINAL","10","percentage",66,8,"1703290.2304248204","188774.39198181126","3.8748534349039756e-05","4.237862941055487e-05"
14517,"ORIGINAL","15","percentage",62,12,"1608356.4608532453","283708.16155338637","3.8548668475586894e-05","4.229698551601914e-05"
14527,"MOCKUP","5","percentage",39,2,"104594093.8983155","5421863.173424214","3.728700019899317e-07","3.688768853118967e-07"
14527,"MOCKUP","10","percentage",38,3,"99101833.32615058","10914123.745589137","3.8344396591473267e-07","2.7487318908331305e-07"
14527,"MOCKUP","15","percentage",39,2,"93598981.51174493","16416975.559994787","4.1667120058465835e-07","1.218251189259025e-07"
14527,"ORIGINAL","5","percentage",34,7,"104521048.34505841","5494908.726650804","3.252933312317611e-07","1.273906510229982e-06"
14527,"ORIGINAL","10","percentage",26,15,"99024148.50358908","10991808.568120137","2.625622173267932e-07","1.3646525871552147e-06"
14527,"ORIGINAL","15","percentage",23,18,"93507261.86524414","16508695.20646508","2.459702010432722e-07","1.0903345040225167e-06"
14528,"MOCKUP","5","percentage",11,0,"1519974.6398871408","78732.02403502027","7.236962848812239e-06","0"
14528,"MOCKUP","10","percentage",10,1,"1439995.3604707818","158711.30345131946","6.944466818789382e-06","6.300748454924787e-06"
14528,"MOCKUP","15","percentage",8,3,"1360069.6379415148","238637.0259806479","5.882051754429366e-06","1.2571393679048293e-05"
14528,"ORIGINAL","5","percentage",8,3,"1518856.8943971528","79849.76952492655","5.267118995549128e-06","3.7570553025372174e-05"
14528,"ORIGINAL","10","percentage",8,3,"1438978.1904126103","159728.47350946907","5.559500521481909e-06","1.8781873601403655e-05"
